target_date,location,count
2025-02-10,IA,2
2025-02-11,IA,10
2025-02-12,IA,3
2025-02-13,IA,4
2025-02-14,IA,2
2025-02-15,IA,0
2025-02-16,IA,1
2025-02-17,IA,6
2025-02-18,IA,0
2025-02-19,IA,1
2025-02-20,IA,0
2025-02-21,IA,2
2025-02-22,IA,0
2025-02-23,IA,0
2025-02-24,IA,0
2025-02-25,IA,0
2025-02-26,IA,0
2025-02-27,IA,0
2025-02-28,IA,0
2025-03-01,IA,0
2025-03-02,IA,0
2025-03-03,IA,0
2025-03-04,IA,0
2025-03-05,IA,0
2025-02-02,ID,0
2025-02-03,ID,0
2025-02-04,ID,0
2025-02-05,ID,0
2025-02-06,ID,0
2025-02-07,ID,0
2025-02-08,ID,0
2025-02-09,ID,0
2025-02-10,ID,0
2025-02-11,ID,0
2025-02-12,ID,0
2025-02-13,ID,0
2025-02-14,ID,0
2025-02-15,ID,0
2025-02-16,ID,0
2025-02-17,ID,0
2025-02-18,ID,0
2025-02-19,ID,0
2025-02-20,ID,0
2025-02-21,ID,0
2025-02-22,ID,0
2025-02-23,ID,0
2025-02-24,ID,0
2025-02-25,ID,0
2025-02-26,ID,0
2025-02-27,ID,0
2025-02-28,ID,0
2025-03-01,ID,0
2025-03-02,ID,0
2025-03-03,ID,0
2025-03-04,ID,0
2025-03-05,ID,0
2025-02-02,IL,6
2025-02-03,IL,9
2025-02-04,IL,21
2025-02-05,IL,19
2025-02-06,IL,7
2025-02-07,IL,6
2025-02-08,IL,4
2025-02-09,IL,10
2025-02-10,IL,17
2025-02-11,IL,12
2025-02-12,IL,10
2025-02-13,IL,4
2025-02-14,IL,0
2025-02-15,IL,0
2025-02-16,IL,0
2025-02-17,IL,0
2025-02-18,IL,0
2025-02-19,IL,0
2025-02-20,IL,0
2025-02-21,IL,0
2025-02-22,IL,0
2025-02-23,IL,0
2025-02-24,IL,0
2025-02-25,IL,0
2025-02-26,IL,0
2025-02-27,IL,0
2025-02-28,IL,0
2025-03-01,IL,0
2025-03-02,IL,0
2025-03-03,IL,0
2025-03-04,IL,0
2025-03-05,IL,0
2025-02-02,IN,0
2025-02-03,IN,2
2025-02-04,IN,2
2025-02-05,IN,2
2025-02-06,IN,2
2025-02-07,IN,0
2025-02-08,IN,0
2025-02-09,IN,0
2025-02-10,IN,0
2025-02-11,IN,0
2025-02-12,IN,0
2025-02-13,IN,0
2025-02-14,IN,0
2025-02-15,IN,0
2025-02-16,IN,0
2025-02-17,IN,0
2025-02-18,IN,0
2025-02-19,IN,0
2025-02-20,IN,0
2025-02-21,IN,0
2025-02-22,IN,0
2025-02-23,IN,0
2025-02-24,IN,0
2025-02-25,IN,0
2025-02-26,IN,0
2025-02-27,IN,0
2025-02-28,IN,0
2025-03-01,IN,0
2025-03-02,IN,0
2025-03-03,IN,0
2025-03-04,IN,0
2025-03-05,IN,0
2025-02-02,KS,0
2025-02-03,KS,0
2025-02-04,KS,0
2025-02-05,KS,0
2025-02-06,KS,0
2025-02-07,KS,0
2025-02-08,KS,0
2025-02-09,KS,0
2025-02-10,KS,0
2025-02-11,KS,0
2025-02-12,KS,0
2025-02-13,KS,0
2025-02-14,KS,0
2025-02-15,KS,0
2025-02-16,KS,0
2025-02-17,KS,0
2025-02-18,KS,0
2025-02-19,KS,0
2025-02-20,KS,0
2025-02-21,KS,0
2025-02-22,KS,0
2025-02-23,KS,0
2025-02-24,KS,0
2025-02-25,KS,0
2025-02-26,KS,0
2025-02-27,KS,0
2025-02-28,KS,0
2025-03-01,KS,0
2025-03-02,KS,0
2025-03-03,KS,0
2025-03-04,KS,0
2025-03-05,KS,0
2025-02-02,KY,0
2025-02-03,KY,0
2025-02-04,KY,0
2025-02-05,KY,0
2025-02-06,KY,0
2025-02-07,KY,0
2025-02-08,KY,0
2025-02-09,KY,0
2025-02-10,KY,0
2025-02-11,KY,0
2025-02-12,KY,0
2025-02-13,KY,0
2025-02-14,KY,0
2025-02-15,KY,0
2025-02-16,KY,0
2025-02-17,KY,0
2025-02-18,KY,0
2025-02-19,KY,0
2025-02-20,KY,0
2025-02-21,KY,0
2025-02-22,KY,0
2025-02-23,KY,0
2025-02-24,KY,0
2025-02-25,KY,0
2025-02-26,KY,0
2025-02-27,KY,0
2025-02-28,KY,0
2025-03-01,KY,0
2025-03-02,KY,0
2025-03-03,KY,0
2025-03-04,KY,0
2025-03-05,KY,0
2025-02-02,LA,1
2025-02-03,LA,2
2025-02-04,LA,4
2025-02-05,LA,5
2025-02-06,LA,0
2025-02-07,LA,2
2025-02-08,LA,1
2025-02-09,LA,2
2025-02-10,LA,3
2025-02-11,LA,0
2025-02-12,LA,0
2025-02-13,LA,0
2025-02-14,LA,0
2025-02-15,LA,0
2025-02-16,LA,0
2025-02-17,LA,0
2025-02-18,LA,0
2025-02-19,LA,0
2025-02-20,LA,0
2025-02-21,LA,0
2025-02-22,LA,0
2025-02-23,LA,0
2025-02-24,LA,0
2025-02-25,LA,0
2025-02-26,LA,0
2025-02-27,LA,0
2025-02-28,LA,0
2025-03-01,LA,0
2025-03-02,LA,0
2025-03-03,LA,0
2025-03-04,LA,0
2025-03-05,LA,0
2025-02-02,MA,0
2025-02-03,MA,0
2025-02-04,MA,0
2025-02-05,MA,1
2025-02-06,MA,0
2025-02-07,MA,1
2025-02-08,MA,0
2025-02-09,MA,0
2025-02-10,MA,0
2025-02-11,MA,1
2025-02-12,MA,2
2025-02-13,MA,2
2025-02-14,MA,1
2025-02-15,MA,0
2025-02-16,MA,0
2025-02-17,MA,0
2025-02-18,MA,0
2025-02-19,MA,0
2025-02-20,MA,0
2025-02-21,MA,0
2025-02-22,MA,0
2025-02-23,MA,0
2025-02-24,MA,0
2025-02-25,MA,0
2025-02-26,MA,0
2025-02-27,MA,0
2025-02-28,MA,0
2025-03-01,MA,0
2025-03-02,MA,0
2025-03-03,MA,0
2025-03-04,MA,0
2025-03-05,MA,0
2025-02-02,MD,1
2025-02-03,MD,5
2025-02-04,MD,12
2025-02-05,MD,14
2025-02-06,MD,7
2025-02-07,MD,8
2025-02-08,MD,1
2025-02-09,MD,2
2025-02-10,MD,3
2025-02-11,MD,4
2025-02-12,MD,3
2025-02-13,MD,0
2025-02-14,MD,0
2025-02-15,MD,0
2025-02-16,MD,0
2025-02-17,MD,0
2025-02-18,MD,0
2025-02-19,MD,0
2025-02-20,MD,0
2025-02-21,MD,0
2025-02-22,MD,0
2025-02-23,MD,0
2025-02-24,MD,0
2025-02-25,MD,0
2025-02-26,MD,0
2025-02-27,MD,0
2025-02-28,MD,0
2025-03-01,MD,0
2025-03-02,MD,0
2025-03-03,MD,0
2025-03-04,MD,0
2025-03-05,MD,0
2025-02-02,ME,0
2025-02-03,ME,0
2025-02-04,ME,0
2025-02-05,ME,0
2025-02-06,ME,0
2025-02-07,ME,0
2025-02-08,ME,0
2025-02-09,ME,0
2025-02-10,ME,0
2025-02-11,ME,0
2025-02-12,ME,0
2025-02-13,ME,0
2025-02-14,ME,0
2025-02-15,ME,0
2025-02-16,ME,0
2025-02-17,ME,0
2025-02-18,ME,0
2025-02-19,ME,0
2025-02-20,ME,0
2025-02-21,ME,0
2025-02-22,ME,0
2025-02-23,ME,0
2025-02-24,ME,0
2025-02-25,ME,0
2025-02-26,ME,0
2025-02-27,ME,0
2025-02-28,ME,0
2025-03-01,ME,0
2025-03-02,ME,0
2025-03-03,ME,0
2025-03-04,ME,0
2025-03-05,ME,0
